raceId,constructorId,circuitId,year,constructorName,circuitName,circuitClass1,circuitClass2,circuitClass3,distanceKm,location,country,constructorDriverCount,totalDriverCount,totalConstructorCount,totalCalculatedPoints,totalRacePoints,shareOfTotalPoints,maxPoints,shareOfMaxPoints,firstPlace,secondPlace,thirdPlace,trailingDriverCircuitExperience,totalDriverCircuitExperience,trailingAvgRelativeFinish,avgRelativePerformance,eventTrailingCompetitivenessDriver,eventCompetitivenessDriver,trailingConstructorCircuitExperience,totalConstructorCircuitExperience,trailingConstructorAvgRelativeFinish,constructorAvgRelativeFinish,eventTrailingCompetitivenessConstructor,eventCompetitivenessConstructor,logAdjustedShareOfMaxPoints,finishingNumber,finishingPercentage,finishingGroup,podiumAppearance,numberOfRacesAtCircuit
9,4,20,2009,Renault,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,6,10,0.606060606,0.429882155,0.622447525,0.500162475,8,10,0.387724467,0.431012907,0.595435512,0.467439454,-7.377758908,5,0.5,2,0,18
9,5,20,2009,Toro Rosso,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,1E-20,26.01010101,3.84466E-22,16,6.25E-22,0,0,0,0,3,1,0.85625,0.622447525,0.500162475,2,5,0.863636364,0.783409091,0.595435512,0.467439454,-48.82429057,10,1,4,0,18
9,6,20,2009,Ferrari,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,4,26.01010101,0.153786408,16,0.25,0,0,1,12,17,0.440649351,0.460243056,0.622447525,0.500162475,35,38,0.299382642,0.309608813,0.595435512,0.467439454,-1.386294361,2,0.2,1,1,18
9,7,20,2009,Toyota,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,10,13,0.788636364,0.590616392,0.622447525,0.500162475,6,7,0.701893939,0.694480519,0.595435512,0.467439454,-16.58809928,7,0.7,3,0,18
9,9,20,2009,Red Bull,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,16,26.01010101,0.615145631,16,1,1,1,0,6,12,0.781439394,0.267045455,0.622447525,0.500162475,3,6,0.471969697,0.303093434,0.595435512,0.467439454,0,1,0.1,1,2,18
9,10,20,2009,Force India,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,13,17,0.684920635,0.561605062,0.622447525,0.500162475,0,3,1,0.530429293,0.595435512,0.467439454,-25.79843964,9,0.9,4,0,18
9,23,20,2009,Brawn,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,20,10,3,26.01010101,0.115339806,16,0.1875,0,0,0,21,26,0.369197469,0.393097534,0.622447525,0.500162475,0,1,1,0.275,0.595435512,0.467439454,-1.673976434,4,0.4,2,0,18
10,1,11,2009,McLaren,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,12,26.01010101,0.461359223,16,0.75,1,0,0,4,19,0.177272728,0.321027584,0.535003269,0.493736961,23,34,0.344528402,0.358241584,0.563318443,0.466289267,-0.287682072,1,0.1,1,1,34
10,2,11,2009,BMW Sauber,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,1.0001E-10,26.01010101,3.84504E-12,16,6.25063E-12,0,0,0,12,17,0.482323232,0.58314394,0.535003269,0.493736961,3,4,0.4,0.45,0.563318443,0.466289267,-25.79833966,7,0.7,3,0,34
10,3,11,2009,Williams,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,3.000001,26.01010101,0.115339844,16,0.187500063,0,0,0,4,13,0.623484849,0.512982094,0.535003269,0.493736961,23,34,0.307025203,0.395783983,0.563318443,0.466289267,-1.6739761,4,0.4,2,0,34
10,4,11,2009,Renault,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,8,19,0.33474026,0.386452763,0.535003269,0.493736961,7,14,0.468831169,0.558306277,0.563318443,0.466289267,-30.40360984,8,0.8,3,0,34
10,5,11,2009,Toro Rosso,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,1.01E-18,26.01010101,3.88311E-20,16,6.3125E-20,0,0,0,0,6,1,0.633333333,0.535003269,0.493736961,3,14,0.786363636,0.611877706,0.563318443,0.466289267,-44.20917007,10,1,4,0,34
10,6,11,2009,Ferrari,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,6,26.01010101,0.230679612,16,0.375,0,1,0,14,31,0.475189394,0.414424179,0.535003269,0.493736961,23,34,0.383010692,0.338763472,0.563318443,0.466289267,-0.980829253,2,0.2,1,1,34
10,7,11,2009,Toyota,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,1.0001,26.01010101,0.038450447,16,0.06250625,0,0,0,13,20,0.290827922,0.525162338,0.535003269,0.493736961,7,8,0.474675325,0.459090909,0.563318443,0.466289267,-2.772488727,5,0.5,2,0,34
10,9,11,2009,Red Bull,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,4,26.01010101,0.153786408,16,0.25,0,0,1,9,25,0.697402598,0.34454157,0.535003269,0.493736961,4,15,0.61875,0.366792929,0.563318443,0.466289267,-1.386294361,3,0.3,2,1,34
10,10,11,2009,Force India,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,14,20,0.750721501,0.730515318,0.535003269,0.493736961,1,11,0.85,0.699035813,0.563318443,0.466289267,-39.61395021,9,0.9,4,0,34
10,23,11,2009,Brawn,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,20,10,0.01000001,26.01010101,0.000384466,16,0.000625001,0,0,0,25,36,0.518070211,0.485786492,0.535003269,0.493736961,0,1,1,0.425,0.563318443,0.466289267,-7.377757908,6,0.6,3,0,34
11,1,12,2009,McLaren,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,9,26.01010101,0.346019417,16,0.5625,0,1,0,2,10,0.15,0.3975,0.6275,0.521166667,1,5,0.15,0.235,0.595,0.391666667,-0.575364145,2,0.2,1,1,5
11,2,12,2009,BMW Sauber,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,0.0001,26.01010101,3.84466E-06,16,6.25001E-06,0,0,0,2,6,0.3,0.3625,0.6275,0.521166667,1,2,0.3,0.3875,0.595,0.391666667,-11.98292809,6,0.6,3,0,5
11,3,12,2009,Williams,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,2,26.01010101,0.076893204,16,0.125,0,0,0,2,7,0.575,0.573333334,0.6275,0.521166667,0,1,1,0.075,0.595,0.391666667,-2.079441542,4,0.4,2,0,5
11,4,12,2009,Renault,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,1,26.01010101,0.038446602,16,0.0625,0,0,0,1,7,1,0.571666667,0.6275,0.521166667,1,4,0.775,0.554166667,0.595,0.391666667,-2.772588722,5,0.5,2,0,5
11,5,12,2009,Toro Rosso,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,1E-20,26.01010101,3.84466E-22,16,6.25001E-22,0,0,0,0,6,1,0.590277778,0.6275,0.521166667,1,5,0.4,0.575833333,0.595,0.391666667,-48.82428958,10,1,4,0,5
11,6,12,2009,Ferrari,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,4,26.01010101,0.153786408,16,0.25,0,0,1,1,4,0.95,0.613888889,0.6275,0.521166667,1,5,0.475,0.374166667,0.595,0.391666667,-1.386294361,3,0.3,2,1,5
11,7,12,2009,Toyota,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,1.01E-14,26.01010101,3.88311E-16,16,6.3125E-16,0,0,0,2,9,0.3,0.697708333,0.6275,0.521166667,1,2,0.3,0.4875,0.595,0.391666667,-34.99882969,9,0.9,4,0,5
11,9,12,2009,Red Bull,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,2,10,0.45,0.46,0.6275,0.521166667,1,5,0.725,0.515,0.595,0.391666667,-16.58809928,7,0.7,3,0,5
11,10,12,2009,Force India,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,1.0001E-08,26.01010101,3.84504E-10,16,6.25063E-10,0,0,0,2,6,0.825,0.584375,0.6275,0.521166667,1,5,0.825,0.5125,0.595,0.391666667,-21.19316947,8,0.8,3,0,5
11,23,12,2009,Brawn,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,20,10,10.01,26.01010101,0.384850485,16,0.625625,1,0,0,2,9,0.725,0.360416667,0.6275,0.521166667,0,1,1,0.2,0.595,0.391666667,-0.469004129,1,0.1,1,1,5
12,1,13,2009,McLaren,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,1,26.01010101,0.038446602,16,0.0625,0,0,0,4,19,0.298863637,0.441899767,0.592025812,0.529009516,23,34,0.297065749,0.396009718,0.52752985,0.460453132,-2.772588722,5,0.5,2,0,34
12,2,13,2009,BMW Sauber,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,5,26.01010101,0.19223301,16,0.3125,0,0,0,8,12,0.435984849,0.428019481,0.592025812,0.529009516,2,3,0.259090909,0.247727273,0.52752985,0.460453132,-1.16315081,3,0.3,2,0,34
12,3,13,2009,Williams,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,0.0001,26.01010101,3.84466E-06,16,6.25E-06,0,0,0,3,12,0.568181818,0.469962121,0.592025812,0.529009516,23,34,0.349156368,0.421488132,0.52752985,0.460453132,-11.98292909,7,0.7,3,0,34
12,4,13,2009,Renault,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,1E-18,26.01010101,3.84466E-20,16,6.25001E-20,0,0,0,5,24,0.723636364,0.564823233,0.592025812,0.529009516,7,14,0.558201917,0.570767625,0.52752985,0.460453132,-44.2191194,10,1,4,0,34
12,5,13,2009,Toro Rosso,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,0,6,1,0.766666667,0.592025812,0.529009516,2,13,0.525,0.583187646,0.52752985,0.460453132,-30.40360984,9,0.9,4,0,34
12,6,13,2009,Ferrari,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,10,26.01010101,0.384466019,16,0.625,1,0,0,9,19,0.563510102,0.561799243,0.592025812,0.529009516,41,52,0.451783558,0.427440649,0.52752985,0.460453132,-0.470003629,1,0.1,1,1,34
12,7,13,2009,Toyota,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,1E-08,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,11,18,0.551818182,0.642552448,0.592025812,0.529009516,5,6,0.505454545,0.529545455,0.52752985,0.460453132,-21.19326947,8,0.8,3,0,34
12,9,13,2009,Red Bull,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,4.000001,26.01010101,0.153786446,16,0.250000063,0,0,1,7,23,0.577954546,0.331567599,0.592025812,0.529009516,3,14,0.579545455,0.385010823,0.52752985,0.460453132,-1.386294111,4,0.4,2,1,34
12,10,13,2009,Force India,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,6,26.01010101,0.230679612,16,0.375,0,1,0,12,18,0.613636364,0.511599764,0.592025812,0.529009516,1,11,0.75,0.443353994,0.52752985,0.460453132,-0.980829253,2,0.2,1,1,34
12,23,13,2009,Brawn,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,20,10,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,21,32,0.586672257,0.571204841,0.592025812,0.529009516,0,1,1,0.6,0.52752985,0.460453132,-7.377758908,6,0.6,3,0,34
13,1,14,2009,McLaren,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,1,26.01010101,0.038446602,16,0.0625,0,0,0,4,19,0.214772727,0.333522728,0.559502598,0.505473671,37,48,0.38249835,0.426005673,0.562196882,0.431488249,-2.772588722,5,0.5,2,0,39
13,2,14,2009,BMW Sauber,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,11,15,0.306628788,0.436489899,0.559502598,0.505473671,3,4,0.218181818,0.326136364,0.562196882,0.431488249,-7.377758908,6,0.6,3,0,39
13,3,14,2009,Williams,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,1E-08,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,4,13,0.628787879,0.524552342,0.559502598,0.505473671,31,42,0.385815707,0.400957408,0.562196882,0.431488249,-21.19326947,8,0.8,3,0,39
13,4,14,2009,Renault,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,2,26.01010101,0.076893204,16,0.125,0,0,0,7,25,0.714285715,0.596629902,0.559502598,0.505473671,15,22,0.449927884,0.489585816,0.562196882,0.431488249,-2.079441542,4,0.4,2,0,39
13,5,14,2009,Toro Rosso,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,0,6,1,0.556944445,0.559502598,0.505473671,3,14,0.628030303,0.647104978,0.562196882,0.431488249,-35.00878002,10,1,4,0,39
13,6,14,2009,Ferrari,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,4.000001,26.01010101,0.153786446,16,0.250000063,0,0,1,20,30,0.428125,0.407289525,0.559502598,0.505473671,58,69,0.334138134,0.318100741,0.562196882,0.431488249,-1.386294111,2,0.2,1,1,39
13,7,14,2009,Toyota,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,1E-10,26.01010101,3.84466E-12,16,6.25001E-12,0,0,0,13,20,0.568939394,0.621262626,0.559502598,0.505473671,7,8,0.616558442,0.617613636,0.562196882,0.431488249,-25.79843865,9,0.9,4,0,39
13,9,14,2009,Red Bull,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,9,25,0.471590909,0.427530109,0.559502598,0.505473671,4,15,0.631818182,0.470782828,0.562196882,0.431488249,-11.98292909,7,0.7,3,0,39
13,10,14,2009,Force India,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,3,26.01010101,0.115339806,16,0.1875,0,0,0,4,12,0.805681819,0.724556277,0.559502598,0.505473671,1,11,0.975,0.543595041,0.562196882,0.431488249,-1.673976434,3,0.3,2,0,39
13,23,14,2009,Brawn,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,20,10,16,26.01010101,0.615145631,16,1,1,1,0,25,36,0.456213752,0.425958858,0.559502598,0.505473671,0,1,1,0.075,0.562196882,0.431488249,0,1,0.1,1,2,39
14,1,15,2009,McLaren,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,10.01,26.01010101,0.384850485,16,0.625625,1,0,0,2,17,0.325,0.439545455,0.595,0.532900807,1,12,0.325,0.469570707,0.555,0.462036272,-0.469004129,1,0.1,1,1,12
14,2,15,2009,BMW Sauber,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,2,7,0.425,0.588541667,0.595,0.532900807,1,2,0.425,0.55,0.555,0.462036272,-11.98292909,5,0.5,2,0,12
14,3,15,2009,Williams,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,1.0001E-06,26.01010101,3.84504E-08,16,6.25063E-08,0,0,0,2,11,0.25,0.36473064,0.595,0.532900807,1,12,0.25,0.571085859,0.555,0.462036272,-16.58799929,6,0.6,3,0,12
14,4,15,2009,Renault,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,4,26.01010101,0.153786408,16,0.25,0,0,1,1,20,0.525,0.490790481,0.595,0.532900807,1,8,0.525,0.529356061,0.555,0.462036272,-1.386294361,4,0.4,2,1,12
14,5,15,2009,Toro Rosso,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,1.01E-18,26.01010101,3.88311E-20,16,6.3125E-20,0,0,0,0,6,1,0.668055556,0.595,0.532900807,1,12,0.425,0.58989899,0.555,0.462036272,-44.20917007,9,0.9,4,0,12
14,6,15,2009,Ferrari,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,1E-08,26.01010101,3.84466E-10,16,6.25001E-10,0,0,0,2,12,0.725,0.561590909,0.595,0.532900807,1,12,0.7,0.328882576,0.555,0.462036272,-21.19326847,7,0.7,3,0,12
14,7,15,2009,Toyota,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,6,26.01010101,0.230679612,16,0.375,0,1,0,2,9,0.5,0.660208334,0.595,0.532900807,1,2,0.5,0.425,0.555,0.462036272,-0.980829253,2,0.2,1,1,12
14,9,15,2009,Red Bull,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,3,26.01010101,0.115339806,16,0.1875,0,0,0,2,18,0.575,0.35044192,0.595,0.532900807,1,12,0.625,0.283049242,0.555,0.462036272,-1.673976434,3,0.3,2,0,12
14,10,15,2009,Force India,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,1,9,0.925,0.736931818,0.595,0.532900807,1,11,0.775,0.598519284,0.555,0.462036272,-39.6139502,8,0.8,3,0,12
14,23,15,2009,Brawn,Singapore Grand Prix,Street,Street,Road,5.063,NA,Singapore,2,20,10,3,26.01010101,0.115339806,16,0.1875,0,0,0,2,13,0.7,0.468171297,0.595,0.532900807,0,1,1,0.275,0.555,0.462036272,-1.673976434,3,0.3,2,0,12
15,1,22,2009,McLaren,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,4,26.01010101,0.153786408,16,0.25,0,0,1,0,15,1,0.401575413,0.69040569,0.527011897,20,31,0.301243684,0.356447538,0.621290671,0.413592872,-1.386294361,3,0.3,2,1,31
15,2,22,2009,BMW Sauber,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,1.000001,26.01010101,0.03844664,16,0.062500063,0,0,0,7,12,0.457954546,0.542234849,0.69040569,0.527011897,1,2,0.386363636,0.380681818,0.621290671,0.413592872,-2.772587722,6,0.6,3,0,31
15,3,22,2009,Williams,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,2,26.01010101,0.076893204,16,0.125,0,0,0,1,10,0.727272728,0.565530303,0.69040569,0.527011897,0,1,1,0.15,0.621290671,0.413592872,-2.079441542,5,0.5,2,0,31
15,4,22,2009,Renault,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,1E-08,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,5,24,0.684545455,0.505143098,0.69040569,0.527011897,5,12,0.333181818,0.558901515,0.621290671,0.413592872,-21.19326947,8,0.8,3,0,31
15,5,22,2009,Toro Rosso,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,1.01E-24,26.01010101,3.88311E-26,16,6.3125E-26,0,0,0,0,6,1,0.725,0.69040569,0.527011897,1,12,0.727272727,0.617582071,0.621290671,0.413592872,-58.02468062,10,1,4,0,31
15,6,22,2009,Ferrari,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,3,26.01010101,0.115339806,16,0.1875,0,0,0,16,26,0.391666667,0.399407714,0.69040569,0.527011897,20,31,0.351890302,0.361019159,0.621290671,0.413592872,-1.673976434,4,0.4,2,0,31
15,7,22,2009,Toyota,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,6,26.01010101,0.230679612,16,0.375,0,1,0,10,17,0.659848485,0.65669192,0.69040569,0.527011897,5,6,0.539090909,0.540909091,0.621290671,0.413592872,-0.980829253,2,0.2,1,1,31
15,9,22,2009,Red Bull,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,10,26.01010101,0.384466019,16,0.625,1,0,0,5,21,0.811363637,0.330430441,0.69040569,0.527011897,2,13,0.573863636,0.305652681,0.621290671,0.413592872,-0.470003629,1,0.1,1,1,31
15,10,22,2009,Force India,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,1.01E-14,26.01010101,3.88311E-16,16,6.3125E-16,0,0,0,1,9,0.818181818,0.751553031,0.69040569,0.527011897,0,10,1,0.489734848,0.621290671,0.413592872,-34.99882969,9,0.9,4,0,31
15,23,22,2009,Brawn,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,20,10,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,21,32,0.353223562,0.392552203,0.69040569,0.527011897,0,1,1,0.375,0.621290671,0.413592872,-7.367808577,7,0.7,3,0,31
16,1,18,2009,McLaren,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,4.000001,26.01010101,0.153786446,16,0.250000063,0,0,1,4,20,0.422727273,0.450668776,0.614451885,0.502216878,26,37,0.341719564,0.377292836,0.5609585,0.456063383,-1.386294111,3,0.3,2,1,30
16,2,18,2009,BMW Sauber,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,6,26.01010101,0.230679612,16,0.375,0,1,0,11,16,0.518465909,0.539621213,0.614451885,0.502216878,3,4,0.45530303,0.460227273,0.5609585,0.456063383,-0.980829253,2,0.2,1,1,30
16,3,18,2009,Williams,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,1.01E-18,26.01010101,3.88311E-20,16,6.3125E-20,0,0,0,5,14,0.623106061,0.532070707,0.614451885,0.502216878,23,34,0.417544651,0.504597199,0.5609585,0.456063383,-44.20917007,10,1,4,0,30
16,4,18,2009,Renault,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,7,26,0.620779221,0.546705619,0.614451885,0.502216878,9,16,0.414194139,0.513192537,0.5609585,0.456063383,-35.00878002,9,0.9,4,0,30
16,5,18,2009,Toro Rosso,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,0,6,1,0.501388889,0.614451885,0.502216878,3,14,0.566666667,0.545238095,0.5609585,0.456063383,-7.377758908,6,0.6,3,0,30
16,6,18,2009,Ferrari,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,1,26.01010101,0.038446602,16,0.0625,0,0,0,20,29,0.346875,0.378222125,0.614451885,0.502216878,26,37,0.292728376,0.303626219,0.5609585,0.456063383,-2.772588722,5,0.5,2,0,30
16,7,18,2009,Toyota,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,0.00000001,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,12,19,0.778598485,0.514267677,0.614451885,0.502216878,7,8,0.573701299,0.592613636,0.5609585,0.456063383,-21.19326947,7,0.7,3,0,30
16,9,18,2009,Red Bull,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,13,26.01010101,0.499805825,16,0.8125,1,0,0,9,25,0.612662338,0.361298077,0.614451885,0.502216878,4,15,0.697727273,0.363754209,0.5609585,0.456063383,-0.207639365,1,0.1,1,1,30
16,10,18,2009,Force India,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,4,12,0.665909091,0.695082973,0.614451885,0.502216878,1,11,0.85,0.575091827,0.5609585,0.456063383,-30.40360984,8,0.8,3,0,30
16,23,18,2009,Brawn,Brazilian Grand Prix,Race,Race,Race,4.309,São Paulo,Brazil,2,20,10,2.0001,26.01010101,0.076897049,16,0.12500625,0,0,0,25,36,0.555395473,0.502842724,0.614451885,0.502216878,0,1,1,0.325,0.5609585,0.456063383,-2.079391543,4,0.4,2,0,30
17,1,24,2009,McLaren,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,0,15,1,0.434616047,1,0.513296153,0,11,1,0.485674931,1,0.434720041,-25.79843965,7,0.7,3,0,11
17,2,24,2009,BMW Sauber,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,2.00000001,26.01010101,0.076893204,16,0.125000001,0,0,0,0,5,1,0.453472223,1,0.513296153,0,1,1,0.375,1,0.434720041,-2.079441537,3,0.3,2,0,11
17,3,24,2009,Williams,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1E-06,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,0,9,1,0.500142046,1,0.513296153,0,11,1,0.560778237,1,0.434720041,-16.58809927,6,0.6,3,0,11
17,4,24,2009,Renault,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,0,19,1,0.497201179,1,0.513296153,0,7,1,0.624242424,1,0.434720041,-39.6139502,9,0.9,4,0,11
17,5,24,2009,Toro Rosso,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,0,6,1,0.656944445,1,0.513296153,0,11,1,0.695006887,1,0.434720041,-11.98292909,5,0.5,2,0,11
17,6,24,2009,Ferrari,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,0,10,1,0.64246633,1,0.513296153,0,11,1,0.3125,1,0.434720041,-30.40360983,8,0.8,3,0,11
17,7,24,2009,Toyota,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1.01,26.01010101,0.038831068,16,0.063125,0,0,0,0,8,1,0.574166667,1,0.513296153,0,1,1,0.325,1,0.434720041,-2.762638391,4,0.4,2,0,11
17,9,24,2009,Red Bull,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,16,26.01010101,0.615145631,16,1,1,1,0,0,16,1,0.265991736,1,0.513296153,0,11,1,0.299793388,1,0.434720041,0,1,0.1,1,2,11
17,10,24,2009,Force India,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,1.0001E-18,26.01010101,3.84504E-20,16,6.25063E-20,0,0,0,0,8,1,0.728510101,1,0.513296153,0,10,1,0.494204545,1,0.434720041,-44.2190204,10,1,4,0,11
17,23,24,2009,Brawn,Abu Dhabi Grand Prix,Race,Race,Race,5.554,Abu Dhabi,UAE,2,20,10,7,26.01010101,0.269126214,16,0.4375,0,0,1,0,11,1,0.379450758,1,0.513296153,0,1,1,0.175,1,0.434720041,-0.826678573,2,0.2,1,1,11
